thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,press_to_continue_prompt.stopped,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,fb_sound.stopped,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
14,0,14,None,['right'],1,None,[0.8149522920139134],[0.13626079098321497],,5,0,5,0,0,0,0,0,,,,,14,0,14,0,540.3133702920168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3101979999919,540.3133702920168,540.3231252916778,540.3133702920168,540.3133702920168,True,541.0564800830325,541.061375833,541.0897255419986,True,542.2941231250297,542.296974625031,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,15,15,14,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,814.95,0.815,1,True,hit,1,0,0,0,0,0,1.0,14,14,1.9872735420358367,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,814.95,1.25,1.25,0.0,0.75,2.0,during_iti,0.065,['right'],1,None,542.2994569169823,542.306453666999,542.306453666999,542.5417190000298,[0.8149522920139134],[0.13626079098321497],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
15,0,15,None,['right'],1,None,[0.7152612920035608],[0.13202074996661395],,5,0,5,0,0,0,0,0,,,,,15,0,15,0,542.5463889579987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5433260829886,542.5463889579987,542.5564658746628,542.5463889579987,542.5463889579987,True,543.2898620830383,543.2898620830383,543.323205667024,True,544.5275647920207,544.5302000000374,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,16,16,15,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,715.26,0.7153,1,True,hit,1,0,0,0,0,0,1.0,15,15,1.9874507079948671,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,715.26,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,544.5326327499934,544.539881167002,544.539881167002,544.7754451250075,[0.7152612920035608],[0.13202074996661395],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
16,0,16,None,['left'],1,None,[0.6719342920114286],[0.11533537501236424],,5,0,5,0,0,0,0,0,,,,,16,0,16,0,544.7802616250119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.7771565419971,544.7802616250119,544.7899836246545,544.7802616250119,544.7802616250119,True,545.523185292026,545.5277514579939,545.5565518329968,True,546.760437000019,546.7631565830088,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,17,17,16,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,671.93,0.6719,1,True,correct_rejection,0,0,0,1,0,0,1.0,16,16,1.9866702090366744,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,671.93,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,546.7656402920256,546.7731937080389,546.7731937080389,547.008553792024,[0.6719342920114286],[0.11533537501236424],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
17,0,17,None,['left'],1,None,[0.6493467909749597],[0.13572562503395602],,5,0,5,0,0,0,0,0,,,,,17,0,17,0,547.013262625027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0102387500228,547.013262625027,547.0231882086994,547.013262625027,547.013262625027,True,547.7565464579966,547.7612808329868,547.789883917023,True,548.9946505420376,548.9971521249972,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,18,18,17,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,649.35,0.6493,1,True,correct_rejection,0,0,0,1,0,0,1.0,17,17,1.9876864579855464,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,649.35,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,548.9996129170177,549.0063359169872,549.0063359169872,549.2417086249916,[0.6493467909749597],[0.13572562503395602],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
18,0,18,None,['left'],1,None,[0.6906805000035092],[0.1332931249635294],,5,0,5,0,0,0,0,0,,,,,18,0,18,0,549.246183249983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.2434028750286,549.246183249983,549.2563974996485,549.246183249983,549.246183249983,True,549.9899498330196,549.9948265830171,550.0231961670215,True,551.2281383750378,551.2306517499965,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,19,19,18,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,690.68,0.6907,1,True,correct_rejection,0,0,0,1,0,0,1.0,18,18,1.9880257499753498,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,690.68,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,551.2331627500243,551.2397523749969,551.2397523749969,551.4751170420204,[0.6906805000035092],[0.1332931249635294],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
19,0,19,None,['left'],1,None,[0.568494750012178],[0.12703508301638067],,5,0,5,0,0,0,0,0,,,,,19,0,19,0,551.480761874991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.4774982919917,551.480761874991,551.4897552916702,551.480761874991,551.480761874991,True,552.2231759169954,552.2270320830285,552.256501625001,True,553.461288749997,553.463787582994,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,20,20,19,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,568.49,0.5685,1,True,correct_rejection,0,0,0,1,0,0,1.0,19,19,1.9877637079916894,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,568.49,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,553.4662154170219,553.4731293329969,553.4731293329969,553.7084444999928,[0.568494750012178],[0.12703508301638067],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
20,0,20,None,['right'],1,None,[0.6078954580007121],[0.14834750001318753],,5,0,5,0,0,0,0,0,,,,,20,0,20,0,553.7134223750327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7102368330234,553.7134223750327,553.7231794166767,553.7134223750327,553.7134223750327,True,554.4565219579963,554.4565219579963,554.4899300829857,True,555.6948471250362,555.6974315830157,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,21,21,20,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,607.9,0.6079,1,True,hit,1,0,0,0,0,0,1.0,20,20,1.9880670830025338,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,607.9,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,555.6999185830355,555.7065336669912,555.7065336669912,555.9421370000346,[0.6078954580007121],[0.14834750001318753],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
21,0,21,None,['left'],1,None,[0.5023918339866214],[0.11535958299646154],,5,0,5,0,0,0,0,0,,,,,21,0,21,0,555.9473544580396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.943880417035,555.9473544580396,555.9565198746898,555.9473544580396,555.9473544580396,True,556.6898582919966,556.6949287920143,556.7233322919928,True,557.9278087079874,557.9303889999865,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,22,22,21,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,502.39,0.5024,1,True,correct_rejection,0,0,0,1,0,0,1.0,21,21,1.9872666249866597,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,502.39,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,557.9328433750197,557.9399423330324,557.9399423330324,558.1751914580236,[0.5023918339866214],[0.11535958299646154],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
22,0,22,None,['right'],1,None,[0.615417791006621],[0.13251445902278647],,5,0,5,0,0,0,0,0,,,,,22,0,22,0,558.1797029169975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.1768897920265,558.1797029169975,558.1898112496749,558.1797029169975,558.1797029169975,True,558.92314983299,558.9282353330054,558.9564151249942,True,560.1614963749889,560.1639766250155,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,23,23,22,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,615.42,0.6154,1,True,hit,1,0,0,0,0,0,1.0,22,22,1.9879061250248924,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,615.42,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,560.1664476250298,560.173135708028,560.173135708028,560.4084548330284,[0.615417791006621],[0.13251445902278647],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
23,0,23,None,['left'],1,None,[0.5322856670245528],[0.14693716599140316],,5,0,5,0,0,0,0,0,,,,,23,0,23,0,560.4148473329842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.4115211670287,560.4148473329842,560.4230992496634,560.4148473329842,560.4148473329842,True,561.1564609580091,561.1613884170074,561.1899456250248,True,562.3940406669863,562.3967422920396,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,24,24,23,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,532.29,0.5323,1,True,correct_rejection,0,0,0,1,0,0,1.0,23,23,1.9872511249850504,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,532.29,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,562.3992324580322,562.4063441249891,562.4063441249891,562.6418382080155,[0.5322856670245528],[0.14693716599140316],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
24,0,24,None,['right'],1,None,[0.6342492920230143],[0.14863762498134747],,5,0,5,0,0,0,0,0,,,,,24,0,24,0,562.6465921250056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.6436202080222,562.6465921250056,562.6564527496851,562.6465921250056,562.6465921250056,True,563.389898333,563.3945345830289,563.423183707986,True,564.6279384170193,564.6306406250224,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,25,25,24,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,634.25,0.6342,1,True,hit,1,0,0,0,0,0,1.0,24,24,1.9877736660419032,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,634.25,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,564.633096583013,564.6397465000045,564.6397465000045,564.8751240000129,[0.6342492920230143],[0.14863762498134747],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
25,0,25,None,['left'],1,None,[0.8414872499997728],[0.12181362498085946],,5,0,5,0,0,0,0,0,,,,,25,0,25,0,564.8805050000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8774425000302,564.8805050000083,564.8897993337052,564.8805050000083,564.8805050000083,True,565.6230853750021,565.6280723329983,565.6565551250242,True,566.8613809579983,566.863937999995,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,26,26,25,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,841.49,0.8415,1,True,correct_rejection,0,0,0,1,0,0,1.0,25,25,1.9879202080192044,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,841.49,1.25,1.25,0.0,0.75,2.0,during_iti,0.0915,['left'],1,None,566.8664140420151,566.873085625004,566.873085625004,567.1085846670321,[0.8414872499997728],[0.12181362498085946],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
26,0,26,None,['left'],1,None,[0.6006191670312546],[0.1159975829650648],,5,0,5,0,0,0,0,0,,,,,26,0,26,0,567.1134996250039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.1103267500293,567.1134996250039,567.1231402496962,567.1134996250039,567.1134996250039,True,567.8565860830131,567.8610968330177,567.8899403330288,True,569.0946869170293,569.0972399170278,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,27,27,26,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,600.62,0.6006,1,True,correct_rejection,0,0,0,1,0,0,1.0,26,26,1.9877291659940965,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,600.62,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,569.0997121250257,569.1065465420252,569.1065465420252,569.3419182919897,[0.6006191670312546],[0.1159975829650648],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
27,0,27,None,['left'],1,None,[0.5481641250080429],[0.10480195801937953],,5,0,5,0,0,0,0,0,,,,,27,0,27,0,569.3465395420208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.3435752920341,569.3465395420208,569.3565438336848,569.3465395420208,569.3465395420208,True,570.0896967080189,570.0945195829845,570.1231392080081,True,571.3277861250099,571.330438792007,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,28,28,27,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,548.16,0.5482,1,True,correct_rejection,0,0,0,1,0,0,1.0,27,27,1.9874537499854341,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,548.16,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,571.3330139170284,571.3398161670193,571.3398161670193,571.575171250035,[0.5481641250080429],[0.10480195801937953],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
28,0,28,None,['left'],1,None,[0.541717583022546],[0.12234937498578802],,5,0,5,0,0,0,0,0,,,,,28,0,28,0,571.5798327079974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.5770015830058,571.5798327079974,571.5897934166753,571.5798327079974,571.5798327079974,True,572.3231602919986,572.3281114170095,572.3564730830258,True,573.56122516701,573.563747667009,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,29,29,28,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,541.72,0.5417,1,True,correct_rejection,0,0,0,1,0,0,1.0,28,28,1.9876357080065645,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,541.72,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['left'],1,None,573.5662350830389,573.5730822919868,573.5730822919868,573.8085832500365,[0.541717583022546],[0.12234937498578802],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
29,0,29,None,['right'],1,None,[0.5201032499899156],[0.1280125419725664],,5,0,5,0,0,0,0,0,,,,,29,0,29,0,573.8132182499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8103413750068,573.8132182499976,573.8232038336612,573.8132182499976,573.8132182499976,True,574.5565366669907,574.5612894580117,574.5898612919846,True,575.7947719580261,575.7972756249947,main_1back,Main 1-back,6,0,149174_J_1.25,001,2026-02-04_14h28.18.687,6,1,1,1_back,60,1,30,30,29,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,520.1,0.5201,1,True,hit,1,0,0,0,0,0,1.0,29,29,1.987818417022936,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,520.1,1.25,1.25,0.0,0.75,2.0,during_stimulus,,['right'],1,None,575.7996048330097,575.8065773330163,575.8065773330163,576.0417573750019,[0.5201032499899156],[0.1280125419725664],,,,,,,,,,,,,,,,,,,,,,,,,,,,149174_J_1.25,001,2026-02-04_14h28.18.687,n-back,2024.2.4,None,2026-02-04 14h28.36.308312 -0800,
