thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
31,0,31,None,['left'],1,None,[0.6647592920344323],[0.11540429195156321],,5,0,5,0,0,0,0,0,,,,,31,0,31,0,597.210944749997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.2077042910387,597.210944749997,597.2200266667098,597.210944749997,597.210944749997,True,597.9492915410083,597.9492915410083,597.9821152079967,True,599.6944799580378,599.6968973330222,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,32,32,31,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,664.76,0.6648,1,True,correct_rejection,0,0,0,1,0,0,1.0,31,31,2.4901423749979585,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,664.76,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,599.6993997500394,599.7022854160168,599.7022854160168,599.9347434579977,[0.6647592920344323],[0.11540429195156321],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
32,0,32,None,['left'],1,None,[0.8550488339969888],[0.07640279096085578],,5,0,5,0,0,0,0,0,,,,,32,0,32,0,599.9444352080463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.9377955000382,599.9444352080463,599.949261749691,599.9444352080463,599.9444352080463,True,600.6827284159954,600.6827284159954,600.7110258750035,True,602.4278022500221,602.4306248330395,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,33,33,32,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,855.05,0.855,1,True,correct_rejection,0,0,0,1,0,0,1.0,32,32,2.494673083012458,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,855.05,1.75,1.75,0.0,0.75,2.5,during_iti,0.105,['left'],1,None,602.432830875041,602.43578470801,602.43578470801,602.6681247079978,[0.8550488339969888],[0.07640279096085578],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
33,0,33,None,['left'],1,None,[0.7256809999817051],[0.12906516599468887],,5,0,5,0,0,0,0,0,,,,,33,0,33,0,602.6777172500151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.6704715410015,602.6777172500151,602.6824532076755,602.6777172500151,602.6777172500151,True,603.4192795000272,603.4192795000272,603.4444524580031,True,605.168652458,605.1635611249949,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,34,34,33,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,725.68,0.7257,1,True,correct_rejection,0,0,0,1,0,0,1.0,33,33,2.494614833034575,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,725.68,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,605.1658733750228,605.168652458,605.168652458,605.4011683750432,[0.7256809999817051],[0.12906516599468887],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
34,0,34,None,['left'],1,None,[0.6439954580273479],[0.08097195898881182],,5,0,5,0,0,0,0,0,,,,,34,0,34,0,605.4111855830415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4028319159988,605.4111855830415,605.4156571246606,605.4111855830415,605.4111855830415,True,606.1502301250002,606.1502301250002,606.1777134159929,True,607.8945233750273,607.897020916047,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,35,35,34,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,644.0,0.644,1,True,correct_rejection,0,0,0,1,0,0,1.0,34,34,2.4950410000164993,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,644.0,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,607.8996164160199,607.9025579580339,607.9025579580339,608.1344275830197,[0.6439954580273479],[0.08097195898881182],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
35,0,35,None,['right'],1,None,[0.755079000024125],[0.11668891698354855],,5,0,5,0,0,0,0,0,,,,,35,0,35,0,608.144354958029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.1361167500145,608.144354958029,608.1490023327099,608.144354958029,608.144354958029,True,608.8827186660492,608.8827186660492,608.9106566249975,True,610.6278545830282,610.6303025830421,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,36,36,35,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,755.08,0.7551,1,True,hit,1,0,0,0,0,0,1.0,35,35,2.495072624995373,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,755.08,1.75,1.75,0.0,0.75,2.5,during_iti,0.0051,['right'],1,None,610.6326410410111,610.6357231659931,610.6357231659931,610.8678393330192,[0.755079000024125],[0.11668891698354855],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
36,0,36,None,['left'],1,None,[0.5917834590072744],[0.1160572079825215],,5,0,5,0,0,0,0,0,,,,,36,0,36,0,610.8777265830431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.8695268750307,610.8777265830431,610.8823276666847,610.8777265830431,610.8777265830431,True,611.6158983330242,611.6158983330242,611.6443732500193,True,613.3611822910025,613.363627957995,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,37,37,36,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,591.78,0.5918,1,True,correct_rejection,0,0,0,1,0,0,1.0,36,36,2.4949570419848897,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,591.78,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,613.3659132909961,613.3688800000236,613.3688800000236,613.6006585000432,[0.5917834590072744],[0.1160572079825215],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
37,0,37,None,['left'],1,None,[0.9099641250213608],[0.10491404199274257],,5,0,5,0,0,0,0,0,,,,,37,0,37,0,613.6111623750185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.602890750044,613.6111623750185,613.6150052917112,613.6111623750185,613.6111623750185,True,614.3443694160087,614.3490595830372,614.3777287499979,True,616.0826165830367,616.096880875004,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,38,38,37,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,909.96,0.91,1,True,correct_rejection,0,0,0,1,0,0,1.0,37,37,2.495432041992899,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,909.96,1.75,1.75,0.0,0.75,2.5,during_iti,0.16,['left'],1,None,616.0993299580296,616.1022865410196,616.1022865410196,616.3348377910443,[0.9099641250213608],[0.10491404199274257],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
38,0,38,None,['right'],1,None,[0.7805688750231639],[0.14022116595879197],,5,0,5,0,0,0,0,0,,,,,38,0,38,0,616.3444561249926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.3363357910421,616.3444561249926,616.3494154576949,616.3444561249926,616.3444561249926,True,617.0833909159992,617.0833909159992,617.1110547910212,True,618.8279041250353,618.8304150410113,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,39,39,38,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,780.57,0.7806,1,True,hit,1,0,0,0,0,0,1.0,38,38,2.4947323339874856,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,780.57,1.75,1.75,0.0,0.75,2.5,during_iti,0.0306,['right'],1,None,618.8327182500507,618.8356471250299,618.8356471250299,619.0691043750267,[0.7805688750231639],[0.14022116595879197],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
39,0,39,None,['left'],1,None,[0.6563147499691695],[0.10053137503564358],,5,0,5,0,0,0,0,0,,,,,39,0,39,0,619.0778039580327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0708747080062,619.0778039580327,619.0832711666628,619.0778039580327,619.0778039580327,True,619.8162306660088,619.8162306660088,619.8493762500002,True,621.5639126250171,621.5565142080304,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,40,40,39,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,656.31,0.6563,1,True,correct_rejection,0,0,0,1,0,0,1.0,39,39,2.4860301250009798,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,656.31,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,621.5588579160394,621.5639126250171,621.5639126250171,621.7965351250023,[0.6563147499691695],[0.10053137503564358],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
40,0,40,None,['right'],1,None,[0.8027033749967813],[0.14582320902263746],,5,0,5,0,0,0,0,0,,,,,40,0,40,0,621.801185999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.7982666250318,621.801185999997,621.8111875826764,621.801185999997,621.801185999997,True,622.544481082994,622.5497181250248,622.5777884160052,True,624.2824990410008,624.2853325410397,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,41,41,40,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,802.7,0.8027,1,True,hit,1,0,0,0,0,0,1.0,40,40,2.4876173329539597,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,802.7,1.75,1.75,0.0,0.75,2.5,during_iti,0.0527,['right'],1,None,624.2879594580154,624.2944187080138,624.2944187080138,624.5299655410345,[0.8027033749967813],[0.14582320902263746],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
41,0,41,None,['left'],1,None,[0.5902868750272319],[0.11520795797696337],,5,0,5,0,0,0,0,0,,,,,41,0,41,0,624.536053000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.5329802909982,624.536053000018,624.544516874714,624.536053000018,624.536053000018,True,625.2777090410236,625.2826046660193,625.3110610830481,True,627.0163842909969,627.0189043330029,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,42,42,41,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,590.29,0.5903,1,True,correct_rejection,0,0,0,1,0,0,1.0,41,41,2.488111290964298,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,590.29,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,627.0211145410431,627.0278302080114,627.0278302080114,627.2631076660473,[0.5902868750272319],[0.11520795797696337],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
42,0,42,None,['left'],1,None,[0.8314186669886112],[0.11953074997290969],,5,0,5,0,0,0,0,0,,,,,42,0,42,0,627.2679365000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.2648197080125,627.2679365000222,627.2777740416971,627.2679365000222,627.2679365000222,True,628.0110746250139,628.016361957998,628.0445736250258,True,629.7493817500072,629.7519508750411,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,43,43,42,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,831.42,0.8314,1,True,correct_rejection,0,0,0,1,0,0,1.0,42,42,2.4878877499722876,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,831.42,1.75,1.75,0.0,0.75,2.5,during_iti,0.0814,['left'],1,None,629.7542815830093,629.7611197910155,629.7611197910155,629.9964995830087,[0.8314186669886112],[0.11953074997290969],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
43,0,43,None,['right'],1,None,[0.8647358330199495],[0.13133974996162578],,5,0,5,0,0,0,0,0,,,,,43,0,43,0,630.0012959580054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.9983371660346,630.0012959580054,630.0111049576701,630.0012959580054,630.0012959580054,True,630.7444672500133,630.750366332999,630.7776636659983,True,632.4829200410168,632.4853837910341,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,44,44,43,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,864.74,0.8647,1,True,hit,1,0,0,0,0,0,1.0,43,43,2.4880101250018924,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,864.74,1.75,1.75,0.0,0.75,2.5,during_iti,0.1147,['right'],1,None,632.4879236250417,632.4943993750494,632.4943993750494,632.7299275410478,[0.8647358330199495],[0.13133974996162578],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
44,0,44,None,['right'],1,None,[0.7537684160051867],[0.13713091699173674],,5,0,5,0,0,0,0,0,,,,,44,0,44,0,632.7344774579979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.7316200410132,632.7344774579979,632.7444696666828,632.7344774579979,632.7344774579979,True,633.4776998750167,633.4830775000155,633.5111993330065,True,635.2155773330014,635.2184482910088,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,45,45,44,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,753.77,0.7538,1,True,hit,1,0,0,0,0,0,1.0,44,44,2.4873331669950858,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,753.77,1.75,1.75,0.0,0.75,2.5,during_iti,0.0038,['right'],1,None,635.2207939160289,635.2278403750388,635.2278403750388,635.4637591660139,[0.7537684160051867],[0.13713091699173674],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
45,0,45,None,['left'],1,None,[0.5859204170410521],[0.1097732909838669],,5,0,5,0,0,0,0,0,,,,,45,0,45,0,635.4702073750086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.4668763329973,635.4702073750086,635.4778579996821,635.4702073750086,635.4702073750086,True,636.2110736250179,636.2156227499945,636.2444067500182,True,637.9494139580056,637.9519836660475,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,46,46,45,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,585.92,0.5859,1,True,correct_rejection,0,0,0,1,0,0,1.0,45,45,2.4873207500204444,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,585.92,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,637.9542919580126,637.9610893329955,637.9610893329955,638.196831875015,[0.5859204170410521],[0.1097732909838669],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
46,0,46,None,['left'],1,None,[1.0702405420015566],[0.10060750000411645],,5,0,5,0,0,0,0,0,,,,,46,0,46,0,638.2021873330232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.1991573330015,638.2021873330232,638.2113094996932,638.2021873330232,638.2021873330232,True,638.9443667080486,638.9495700830012,638.977764500014,True,640.6827314160182,640.685649416002,main_1back,Main 1-back,6,0,462892_s_1.75,001,2026-02-05_15h27.32.577,6,1,1,1_back,60,1,47,47,46,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,1070.24,1.0702,1,True,correct_rejection,0,0,0,1,0,0,1.0,46,46,2.487604583031498,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1070.24,1.75,1.75,0.0,0.75,2.5,during_iti,0.3202,['left'],1,None,640.6881143750506,640.6944408330019,640.6944408330019,640.9298537910217,[1.0702405420015566],[0.10060750000411645],,,,,,,,,,,,,,,,,,,,,,,,,,,462892_s_1.75,001,2026-02-05_15h27.32.577,n-back,2024.2.4,None,2026-02-05 15h27.46.593443 -0800,
