thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,force_end_of_routine_if_pressed_2.rt,force_end_of_routine_if_pressed_2.duration,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,block.force_end_of_routine_if_pressed_2.rt,block.force_end_of_routine_if_pressed_2.duration,press_to_continue_prompt.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
43,0,43,None,['right'],1,None,[0.7050406249472871],[None],,,,5,0,5,0,0,0,0,0,,,,,43,0,43,0,760.3383184999693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.3350574999931,760.3383184999693,760.3477707086752,760.3383184999693,760.3383184999693,True,761.0810180839617,761.0862220840063,761.1144808339886,True,763.3191892919713,763.3220234169858,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,44,44,43,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,705.04,0.705,1,True,hit,1,0,0,0,0,0,0.9767,42,43,2.987706540967338,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,705.04,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,763.3243366249953,763.3309378749691,763.3309378749691,763.5664905839949,[0.7050406249472871],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
44,0,44,None,['right'],1,None,[0.6134206669521518],[None],,,,5,0,5,0,0,0,0,0,,,,,44,0,44,0,763.5715318339644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.5683784589637,763.5715318339644,763.5810722086501,763.5715318339644,763.5715318339644,True,764.3147997919586,764.3207570840023,764.3477632919676,True,766.55275308399,766.5556570419576,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,45,45,44,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,613.42,0.6134,1,True,hit,1,0,0,0,0,0,0.9773,43,44,2.9879121250123717,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,613.42,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,766.5579634169699,766.5642998339608,766.5642998339608,766.7997441669577,[0.6134206669521518],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
45,0,45,None,['right'],1,None,[0.6372232499998063],[None],,,,5,0,5,0,0,0,0,0,,,,,45,0,45,0,766.8043277919642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.8014523339807,766.8043277919642,766.8144174166412,766.8043277919642,766.8043277919642,True,767.5477329999558,767.5525901669753,767.581127042009,True,769.7861765419948,769.7888369589928,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,46,46,45,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,637.22,0.6372,1,True,hit,1,0,0,0,0,0,0.9778,44,45,2.9880999579909258,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,637.22,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,769.7911385420011,769.79772254196,769.79772254196,770.0330849589664,[0.6372232499998063],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
46,0,46,None,['right'],1,None,[0.7976247919723392],[None],,,,5,0,5,0,0,0,0,0,,,,,46,0,46,0,770.037729542004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0348562919535,770.037729542004,770.0476974586529,770.037729542004,770.037729542004,True,770.7810564999818,770.7856978749624,770.8143144999631,True,773.018418749969,773.021028041956,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,47,47,46,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,797.62,0.7976,1,True,hit,1,0,0,0,0,0,0.9783,45,46,2.987030458985828,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,797.62,2.25,2.25,0.0,0.75,3.0,during_iti,0.0476,['right'],1,None,773.0233604589594,773.0309959169826,773.0309959169826,773.26638549997,[0.7976247919723392],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
47,0,47,None,['left'],1,None,[0.49615199997788295],[None],,,,5,0,5,0,0,0,0,0,,,,,47,0,47,0,773.2724209589651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.2693402089644,773.2724209589651,773.2809868336228,773.2724209589651,773.2724209589651,True,774.0143340419745,774.0194224590086,774.0478075419669,True,776.2525402089814,776.2553942920058,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,48,48,47,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,496.15,0.4962,1,True,correct_rejection,0,0,0,1,0,0,0.9787,46,47,2.9878402919857763,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,496.15,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,776.2576550839585,776.2642837499734,776.2642837499734,776.4997431669617,[0.49615199997788295],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
48,0,48,None,['right'],1,None,[0.6493706670007668],[None],,,,5,0,5,0,0,0,0,0,,,,,48,0,48,0,776.5047499589855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.5014698340092,776.5047499589855,776.5143577506572,776.5047499589855,776.5047499589855,True,777.2476986669935,777.2525463339989,777.280972833978,True,779.4859529589885,779.4887823339668,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,49,49,48,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,649.37,0.6494,1,True,hit,1,0,0,0,0,0,0.9792,47,48,2.987829958961811,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,649.37,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,779.4913257089793,779.4977603339939,779.4977603339939,779.7331661669887,[0.6493706670007668],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
49,0,49,None,['left'],1,None,[0.8154247910133563],[None],,,,5,0,5,0,0,0,0,0,,,,,49,0,49,0,779.7379038750078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.7349479169934,779.7379038750078,779.7478094166765,779.7379038750078,779.7379038750078,True,780.4810150839621,780.4863248749753,780.5143415839993,True,782.7196501249564,782.7226062919945,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,50,50,49,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,815.42,0.8154,1,True,correct_rejection,0,0,0,1,0,0,0.9796,48,49,2.98822649999056,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,815.42,2.25,2.25,0.0,0.75,3.0,during_iti,0.0654,['left'],1,None,782.7249180419603,782.731168208993,782.731168208993,782.9666592499707,[0.8154247910133563],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
50,0,50,None,['right'],1,None,[0.596583999984432],[None],,,,5,0,5,0,0,0,0,0,,,,,50,0,50,0,782.9719547499553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.9684464999591,782.9719547499553,782.9811068756428,782.9719547499553,782.9719547499553,True,783.7144587090006,783.7195080000092,783.7478751669987,True,785.9528307919973,785.955320374982,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,51,51,50,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,596.58,0.5966,1,True,hit,1,0,0,0,0,0,0.98,49,50,2.987766875012312,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,596.58,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,785.957626208954,785.964304958994,785.964304958994,786.1997255419847,[0.596583999984432],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
51,0,51,None,['left'],1,None,[0.5990977500332519],[None],,,,5,0,5,0,0,0,0,0,,,,,51,0,51,0,786.2060136249638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.2028333749622,786.2060136249638,786.2143467086755,786.2060136249638,786.2060136249638,True,786.9478112089564,786.9527409169823,786.9810101249604,True,789.1861847919645,789.1889179169666,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,52,52,51,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,599.1,0.5991,1,True,correct_rejection,0,0,0,1,0,0,0.9804,50,51,2.9881498749600723,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,599.1,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,789.1914272499853,789.1975896669901,789.1975896669901,789.4338467500056,[0.5990977500332519],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
52,0,52,None,['left'],1,None,[0.7123031669761986],[None],,,,5,0,5,0,0,0,0,0,,,,,52,0,52,0,789.4396137089934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.4359888749896,789.4396137089934,789.44791141665,789.4396137089934,789.4396137089934,True,790.1810825839639,790.1858532499755,790.2143313339911,True,792.4188594589941,792.4217900839867,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,53,53,52,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,712.3,0.7123,1,True,correct_rejection,0,0,0,1,0,0,0.9808,51,52,2.9867572500370443,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,712.3,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,792.4241006670054,792.4310335419723,792.4310335419723,792.6665088339942,[0.7123031669761986],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
53,0,53,None,['right'],1,None,[0.7682710000080988],[None],,,,5,0,5,0,0,0,0,0,,,,,53,0,53,0,792.6710955839953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.6681699999608,792.6710955839953,792.681067166621,792.6710955839953,792.6710955839953,True,793.4144122090074,793.4195510419668,793.447745374986,True,795.652968749986,795.6554749999777,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,54,54,53,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,768.27,0.7683,1,True,hit,1,0,0,0,0,0,0.9811,52,53,2.9881428749649785,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,768.27,2.25,2.25,0.0,0.75,3.0,during_iti,0.0183,['right'],1,None,795.6577799589722,795.6643825419596,795.6643825419596,795.8997971249628,[0.7682710000080988],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
54,0,54,None,['left'],1,None,[0.6025704589555971],[None],,,,5,0,5,0,0,0,0,0,,,,,54,0,54,0,795.9071507089538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.9038812919753,795.9071507089538,795.9143844586254,795.9071507089538,795.9071507089538,True,796.6477793749655,796.65288108401,796.6810828339658,True,798.8855922499788,798.8883769999957,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,55,55,54,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,602.57,0.6026,1,True,correct_rejection,0,0,0,1,0,0,0.9815,53,54,2.987451708992012,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,602.57,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,798.8910046669771,798.8976608749945,798.8976608749945,799.133163416991,[0.6025704589555971],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
55,0,55,None,['right'],1,None,[0.8055041670450009],[None],,,,5,0,5,0,0,0,0,0,,,,,55,0,55,0,799.137925499992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.1350271669799,799.137925499992,799.1478121666626,799.137925499992,799.137925499992,True,799.8810259999591,799.886682374985,799.9143907089601,True,802.1195253749611,802.1222641249769,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,56,56,55,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,805.5,0.8055,1,True,hit,1,0,0,0,0,0,0.9818,54,55,2.987978541990742,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,805.5,2.25,2.25,0.0,0.75,3.0,during_iti,0.0555,['right'],1,None,802.1245548749575,802.1310757919564,802.1310757919564,802.3663992089569,[0.8055041670450009],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
56,0,56,None,['left'],1,None,[0.5966374580166303],[None],,,,5,0,5,0,0,0,0,0,,,,,56,0,56,0,802.3724989999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.3694146669586,802.3724989999901,802.3810390416222,802.3724989999901,802.3724989999901,True,803.114320416993,803.1194810000015,803.1477073339629,True,805.3528734169668,805.3557014169637,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,57,57,56,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,596.64,0.5966,1,True,correct_rejection,0,0,0,1,0,0,0.9821,55,56,2.988120208028704,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,596.64,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,805.358075333992,805.3644947499852,805.3644947499852,805.5997662500013,[0.5966374580166303],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
57,0,57,None,['right'],1,None,[0.7648828329984099],[None],,,,5,0,5,0,0,0,0,0,,,,,57,0,57,0,805.6042667919537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.6015264169546,805.6042667919537,805.6144162506719,805.6042667919537,805.6042667919537,True,806.3477819169639,806.3529738339712,806.3810396670015,True,808.5856405419763,808.5884156249813,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,58,58,57,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,764.88,0.7649,1,True,hit,1,0,0,0,0,0,0.9825,56,57,2.987540042027831,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,764.88,2.25,2.25,0.0,0.75,3.0,during_iti,0.0149,['right'],1,None,808.5909557089908,808.597639249987,808.597639249987,808.8331340419827,[0.7648828329984099],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
58,0,58,None,['left'],1,None,[1.180474583990872],[None],,,,5,0,5,0,0,0,0,0,,,,,58,0,58,0,808.8388509170036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.8356674169772,808.8388509170036,808.8477599586515,808.8388509170036,808.8388509170036,True,809.581073999987,809.5852412499953,809.6144967500004,True,811.8199561669608,811.8226952920086,main_1back,Main 1-back,6,0,008506_s_2.25,001,2026-02-05_15h40.20.526,6,1,1,1_back,60,1,59,59,58,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,1180.47,1.1805,1,True,correct_rejection,0,0,0,1,0,0,0.9828,57,58,2.9884667500155047,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1180.47,2.25,2.25,0.0,0.75,3.0,during_iti,0.4305,['left'],1,None,811.8249194590026,811.8310935419868,811.8310935419868,812.066594459,[1.180474583990872],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
