thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,None,['right'],1,None,[0.34151850000489503],[0.1123876660130918],,1,0,1,0,0,0,0,0,,,,,1,0,1,0,58.45879891596269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.455766499973834,58.45879891596269,58.46861804166498,58.45879891596269,58.45879891596269,True,59.20196108298842,59.20660783298081,59.235216707980726,True,60.9402099159779,60.942661415960174,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,2,2,1,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,341.52,0.3415,1,True,hit,1,0,0,0,0,0,1.0,1,1,2.487834083964117,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,N/A,N/A,1,right,341.52,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,60.95307824999327,60.95736641599797,60.95736641599797,61.187420290953014,[0.34151850000489503],[0.1123876660130918],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
2,0,2,None,['right'],1,None,[0.3659262500004843],[0.11958629201399162],,1,0,1,0,0,0,0,0,,,,,2,0,2,0,61.192652124969754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1894923329819,61.192652124969754,61.20200024964676,61.192652124969754,61.192652124969754,True,61.93531475000782,61.940620000008494,61.96842900000047,True,63.6729705829639,63.67575599998236,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,3,3,2,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,365.93,0.3659,1,True,hit,1,0,0,0,0,0,1.0,2,2,2.4872033749707043,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,N/A,N/A,1,right,365.93,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,63.679676957952324,63.685165707953274,63.685165707953274,63.92069087497657,[0.3659262500004843],[0.11958629201399162],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
3,0,3,None,['left'],1,None,[0.3205935410223901],[0.14767712500179186],,1,0,1,0,0,0,0,0,,,,,3,0,3,0,63.927384082984645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.923972374992445,63.927384082984645,63.935239249669635,63.927384082984645,63.927384082984645,True,64.66855195799144,64.67312950000633,64.70195249997778,True,66.40673195797717,66.4092285829829,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,4,4,3,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,320.59,0.3206,1,True,correct_rejection,0,0,0,1,0,0,1.0,3,3,2.4876518750097603,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,320.59,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,66.41294670797652,66.41861954098567,66.41861954098567,66.65399562497623,[0.3205935410223901],[0.14767712500179186],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
4,0,4,None,['right'],1,None,[0.6966825840063393],[0.13406325003597885],,1,0,1,0,0,0,0,0,,,,,4,0,4,0,66.6590486659552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6557385000051,66.6590486659552,66.66862654162493,66.6590486659552,66.6590486659552,True,67.40209633298218,67.40706399996998,67.43535929097561,True,69.14000566600589,69.14267549995566,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,5,5,4,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,696.68,0.6967,1,True,hit,1,0,0,0,0,0,1.0,4,4,2.487758875009604,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,696.68,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,69.14663716597715,69.15186179097509,69.15186179097509,69.38732387498021,[0.6966825840063393],[0.13406325003597885],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
5,0,5,None,['right'],1,None,[0.45401895901886746],[0.11236283299513161],,1,0,1,0,0,0,0,0,,,,,5,0,5,0,69.39232812495902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.38928154099267,69.39232812495902,69.40196633263646,69.39232812495902,69.39232812495902,True,70.13528041599784,70.14009050000459,70.16856274998281,True,71.87285250000423,71.87567304098047,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,6,6,5,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,454.02,0.454,1,True,hit,1,0,0,0,0,0,1.0,5,5,2.4871763340197504,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,454.02,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,71.87930591596523,71.88522129098419,71.88522129098419,72.12073637498543,[0.45401895901886746],[0.11236283299513161],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
6,0,6,None,['left'],1,None,[0.4829230419709347],[0.18069108302006498],,1,0,1,0,0,0,0,0,,,,,6,0,6,0,72.12563158298144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.12231395795243,72.12563158298144,72.13524054165852,72.12563158298144,72.12563158298144,True,72.8685592499678,72.8726282909629,72.90195974998642,True,74.60677949996898,74.60924249998061,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,7,7,6,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,482.92,0.4829,1,True,correct_rejection,0,0,0,1,0,0,1.0,6,6,2.487642500025686,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,482.92,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,74.6127146660001,74.61850899999263,74.61850899999263,74.85393870796543,[0.4829230419709347],[0.18069108302006498],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
7,0,7,None,['right'],1,None,[0.7071235830080695],[0.14047358301468194],,1,0,1,0,0,0,0,0,,,,,7,0,7,0,74.85854170797393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.85565699997824,74.85854170797393,74.86859954166381,74.85854170797393,74.85854170797393,True,75.60189308295958,75.60642558295513,75.63528512499761,True,77.33949587499956,77.34218379098456,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,8,8,7,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,707.12,0.7071,1,True,hit,1,0,0,0,0,0,1.0,7,7,2.487162499979604,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,707.12,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,77.34476279100636,77.35191079095239,77.35191079095239,77.58723895798903,[0.7071235830080695],[0.14047358301468194],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
8,0,8,None,['left'],1,None,[0.5699300420237705],[0.15302425000118092],,1,0,1,0,0,0,0,0,,,,,8,0,8,0,77.59372616600012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.59035712498007,77.59372616600012,77.6019449996568,77.59372616600012,77.59372616600012,True,78.33523849997437,78.3400887909811,78.36868170800153,True,80.07309191598324,80.07578033296159,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,9,9,8,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,569.93,0.5699,1,True,correct_rejection,0,0,0,1,0,0,1.0,8,8,2.487440583994612,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,569.93,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,80.07793624995975,80.08533204096602,80.08533204096602,80.32076516596135,[0.5699300420237705],[0.15302425000118092],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
9,0,9,None,['right'],0,None,[0.31875941704493016],[0.1554885419900529],,1,0,1,0,0,0,0,0,,,,,9,0,9,0,80.32614633295452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.32265583297703,80.32614633295452,80.33534712467032,80.32614633295452,80.32614633295452,True,81.06859754095785,81.07301337498939,81.10200845799409,True,82.80655716598267,82.80915987497428,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,10,10,9,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,right,target_response,318.76,0.3188,0,False,false_alarm,0,0,0,0,1,0,0.8889,8,9,2.487399958015885,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,318.76,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],0,None,82.81372233299771,82.81803545798175,82.81803545798175,83.05397037498187,[0.31875941704493016],[0.1554885419900529],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
10,0,10,None,['left'],1,None,[1.1328000419889577],[0.1364517500041984],,1,0,1,0,0,0,0,0,,,,,10,0,10,0,83.05894916597754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.05595362500753,83.05894916597754,83.06859716662827,83.05894916597754,83.05894916597754,True,83.80189062497811,83.80673749995185,83.83536066598026,True,85.54013279097853,85.54302887496306,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,11,11,10,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,1132.8,1.1328,1,True,correct_rejection,0,0,0,1,0,0,0.9,9,10,2.4878277080133557,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1132.8,1.75,1.75,0.0,0.75,2.5,during_iti,0.3828,['left'],1,None,85.54640791600104,85.55200470797718,85.55200470797718,85.78744712495245,[1.1328000419889577],[0.1364517500041984],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
11,0,11,None,['left'],1,None,[0.747056958032772],[0.1240637080045417],,1,0,1,0,0,0,0,0,,,,,11,0,11,0,85.79239904100541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.78922570799477,85.79239904100541,85.8020283746339,85.79239904100541,85.79239904100541,True,86.5352933749673,86.5400835829787,86.56864441599464,True,88.27322400000412,88.27590675000101,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,12,12,11,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,747.06,0.7471,1,True,correct_rejection,0,0,0,1,0,0,0.9091,10,11,2.4873962919809856,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,747.06,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,88.27821212500567,88.2853929999983,88.2853929999983,88.5206302079605,[0.747056958032772],[0.1240637080045417],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
12,0,12,None,['left'],1,None,[0.6632799169747159],[0.13560995797161013],,1,0,1,0,0,0,0,0,,,,,12,0,12,0,88.52595858299173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.52292899996974,88.52595858299173,88.53528033267163,88.52595858299173,88.52595858299173,True,89.26850833295612,89.27323045796948,89.30200129095465,True,91.00668358296389,91.00926762499148,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,13,13,12,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,663.28,0.6633,1,True,correct_rejection,0,0,0,1,0,0,0.9167,11,12,2.487663582956884,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,663.28,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,91.01153049996356,91.01862254098523,91.01862254098523,91.2540470410022,[0.6632799169747159],[0.13560995797161013],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
13,0,13,None,['left'],1,None,[0.6815839579794556],[0.1587364170118235],,1,0,1,0,0,0,0,0,,,,,13,0,13,0,91.25885587499943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.25586824998027,91.25885587499943,91.26863154163972,91.25885587499943,91.25885587499943,True,92.00189966597827,92.00639020797098,92.0353137080092,True,93.74046316597378,93.74286374996882,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,14,14,13,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,681.58,0.6816,1,True,correct_rejection,0,0,0,1,0,0,0.9231,12,13,2.488031917018816,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,681.58,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,93.74511029099813,93.75194945797557,93.75194945797557,93.98740062495926,[0.6815839579794556],[0.1587364170118235],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
14,0,14,None,['left'],1,None,[0.5957448330009356],[0.13323116698302329],,1,0,1,0,0,0,0,0,,,,,14,0,14,0,93.99368520796997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9904493750073,93.99368520796997,94.00191824965101,93.99368520796997,93.99368520796997,True,94.73548516596202,94.74045808298979,94.7686072079814,True,96.47315537498798,96.47592045797501,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,15,15,14,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,595.74,0.5957,1,True,correct_rejection,0,0,0,1,0,0,0.9286,13,14,2.4875316669931635,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,595.74,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,96.47838041599607,96.485131540976,96.485131540976,96.72066524997354,[0.5957448330009356],[0.13323116698302329],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
15,0,15,None,['right'],1,None,[0.7546657079947181],[0.14348441699985415],,1,0,1,0,0,0,0,0,,,,,15,0,15,0,96.7257179999724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.72248058300465,96.7257179999724,96.73528149963046,96.7257179999724,96.7257179999724,True,97.46860258298693,97.4738016249612,97.5019834159757,True,99.2064498749678,99.2092277079937,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,16,16,15,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,754.67,0.7547,1,True,hit,1,0,0,0,0,0,0.9333,14,15,2.487397791002877,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,754.67,1.75,1.75,0.0,0.75,2.5,during_iti,0.0047,['right'],1,None,99.21154304099036,99.21844208298717,99.21844208298717,99.45415741595207,[0.7546657079947181],[0.14348441699985415],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
16,0,16,None,['right'],1,None,[0.454035583010409],[0.1373151249717921],,1,0,1,0,0,0,0,0,,,,,16,0,16,0,99.45890108298045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45587454095948,99.45890108298045,99.46857783262773,99.45890108298045,99.45890108298045,True,100.2019342079875,100.20667033299105,100.23523445799947,True,101.93992149998667,101.94235495798057,main_1back,Main 1-back,2,0,385999_j_1.75,001,2026-02-04_14h54.40.994,2,1,1,1_back,60,1,17,17,16,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,454.04,0.454,1,True,hit,1,0,0,0,0,0,0.9375,15,16,2.4873900410020724,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,454.04,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,101.94463066599565,101.95189683296485,101.95189683296485,102.18732491595438,[0.454035583010409],[0.1373151249717921],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
