thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,force_advance_2.keys,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,response_time_into_iti,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,None,['right'],1,[0.4207834580447525],[0.11088504199869931],None,,1,0,1,0,0,0,0,0,,,,,42,0,42,0,145.51594966696575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.51329729199642,145.51594966696575,145.526147458648,145.51594966696575,145.51594966696575,True,146.25946562498575,146.26430699997582,146.29292066697963,True,147.49786316696554,147.50030245899688,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,43,43,43,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,420.78,0.4208,1,True,hit,1,0,0,0,0,0,0.9767,42,43,1.9880394999636337,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,420.78,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.4207834580447525],[0.11088504199869931],None,147.5036887919996,147.50951766700018,147.50951766700018,147.74500441696728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
43,0,43,None,['right'],1,[0.42567554203560576],[0.10487612499855459],None,,1,0,1,0,0,0,0,0,,,,,43,0,43,0,147.74944604199845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.74678704200778,147.74944604199845,147.75960058364242,147.74944604199845,147.74944604199845,True,148.4928907499998,148.49768133397447,148.52621391700814,True,149.73041687498335,149.73310904199025,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,44,44,44,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,425.68,0.4257,1,True,hit,1,0,0,0,0,0,0.9773,43,44,1.9871285000117496,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,425.68,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.42567554203560576],[0.10487612499855459],None,149.7365974590066,149.74282037495868,149.74282037495868,149.97819383395836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
44,0,44,None,['left'],1,[0.332900624955073],[0.11312158301007003],None,,1,0,1,0,0,0,0,0,,,,,44,0,44,0,149.98421595897526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.98127754195593,149.98421595897526,149.99282837566378,149.98421595897526,149.98421595897526,True,150.72626191697782,150.73141979199136,150.75960870896233,True,151.96517808397766,151.96824087499408,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,45,45,45,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,332.9,0.3329,1,True,correct_rejection,0,0,0,1,0,0,0.9778,44,45,1.9887647919822484,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,332.9,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.332900624955073],[0.11312158301007003],None,151.97061424999265,151.97627104196,151.97627104196,152.21165837498847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
45,0,45,None,['right'],1,[0.3991432500188239],[0.11661533400183544],None,,1,0,1,0,0,0,0,0,,,,,45,0,45,0,152.21613924996927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.21344841696555,152.21613924996927,152.22625075065687,152.21613924996927,152.21613924996927,True,152.95961091696518,152.96480270900065,152.9929620839539,True,154.19782416697126,154.2003459999687,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,46,46,46,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,399.14,0.3991,1,True,hit,1,0,0,0,0,0,0.9783,45,46,1.9878554160241038,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,399.14,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.3991432500188239],[0.11661533400183544],None,154.20262541697593,154.20956979197217,154.20956979197217,154.44482699997025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
46,0,46,None,['left'],1,[0.4480224589933641],[0.12633587495656684],None,,1,0,1,0,0,0,0,0,,,,,46,0,46,0,154.4489031249541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.44657099997858,154.4489031249541,154.45952695864642,154.4489031249541,154.4489031249541,True,155.19298287498532,155.19298287498532,155.22633474995382,True,156.4304246249958,156.43313287495403,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,47,47,47,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,448.02,0.448,1,True,correct_rejection,0,0,0,1,0,0,0.9787,46,47,1.9872823329642415,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,448.02,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4480224589933641],[0.12633587495656684],None,156.4356609589886,156.4427564169746,156.4427564169746,156.67806891695363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
47,0,47,None,['left'],1,[0.46278366702608764],[0.14290687500033528],None,,1,0,1,0,0,0,0,0,,,,,47,0,47,0,156.68390170898056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.68100687500555,156.68390170898056,156.6927691256317,156.68390170898056,156.68390170898056,True,157.4262453749543,157.43060887500178,157.4596032089903,True,158.66487908398267,158.66737366700545,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,48,48,48,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,462.78,0.4628,1,True,correct_rejection,0,0,0,1,0,0,0.9792,47,48,1.9884250410250388,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,462.78,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.46278366702608764],[0.14290687500033528],None,158.66987141699065,158.67613849998452,158.67613849998452,158.91167199995834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
48,0,48,None,['right'],1,[0.4531877499539405],[0.12898650002898648],None,,1,0,1,0,0,0,0,0,,,,,48,0,48,0,158.91591416700976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9134213749785,158.91591416700976,158.92619745864457,158.91591416700976,158.91591416700976,True,159.65959962498164,159.66451891697943,159.69291420897935,True,160.89748816698557,160.9001577500021,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,49,49,49,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,453.19,0.4532,1,True,hit,1,0,0,0,0,0,0.9796,48,49,1.9875012499978766,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,453.19,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.4531877499539405],[0.12898650002898648],None,160.9039152499754,160.9094839169993,160.9094839169993,161.1449701669626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
49,0,49,None,['right'],1,[0.47385879198554903],[0.12914579099742696],None,,1,0,1,0,0,0,0,0,,,,,49,0,49,0,161.1494989169878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1467557089636,161.1494989169878,161.15967775066773,161.1494989169878,161.1494989169878,True,161.89292600000044,161.89777391700773,161.92619099997682,True,163.1309773749672,163.1336129999836,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,50,50,50,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,473.86,0.4739,1,True,hit,1,0,0,0,0,0,0.98,49,50,1.9877333749900572,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,473.86,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.47385879198554903],[0.12914579099742696],None,163.13611583400052,163.14291779196355,163.14291779196355,163.37829158396926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
50,0,50,None,['left'],1,[0.39839362498605624],[0.14107433299068362],None,,1,0,1,0,0,0,0,0,,,,,50,0,50,0,163.3827350839856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.3801558749983,163.3827350839856,163.392845458646,163.3827350839856,163.3827350839856,True,164.12619262497174,164.1313940839609,164.15956933400594,True,165.3646829999634,165.36744229198666,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,51,51,51,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,398.39,0.3984,1,True,correct_rejection,0,0,0,1,0,0,0.9804,50,51,1.9880538329598494,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,398.39,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.39839362498605624],[0.14107433299068362],None,165.36991924996255,165.37614604196278,165.37614604196278,165.6116446669912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
51,0,51,None,['left'],1,[0.43901249999180436],[0.14424616697942838],None,,1,0,1,0,0,0,0,0,,,,,51,0,51,0,165.61737837496912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.61469137499807,165.61737837496912,165.62622850062715,165.61737837496912,165.61737837496912,True,166.359634249995,166.36452562495833,166.39293329196516,True,167.59792283398565,167.6003737919964,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,52,52,52,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,439.01,0.439,1,True,correct_rejection,0,0,0,1,0,0,0.9808,51,52,1.987926208996214,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,439.01,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.43901249999180436],[0.14424616697942838],None,167.60288987500826,167.60952095896937,167.60952095896937,167.84490475000348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
52,0,52,None,['left'],1,[0.4023976249736734],[0.12019616598263383],None,,1,0,1,0,0,0,0,0,,,,,52,0,52,0,167.8507999589783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.84800529200584,167.8507999589783,167.85957154166343,167.8507999589783,167.8507999589783,True,168.59295441699214,168.59720391698647,168.62627762497868,True,169.831276916957,169.833780749992,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,53,53,53,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,402.4,0.4024,1,True,correct_rejection,0,0,0,1,0,0,0.9811,52,53,1.9879978750250302,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,402.4,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4023976249736734],[0.12019616598263383],None,169.83630037499825,169.84288799995556,169.84288799995556,170.07825129199773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
53,0,53,None,['left'],1,[0.3507027919986285],[0.18811791599728167],None,,1,0,1,0,0,0,0,0,,,,,53,0,53,0,170.0830576249864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.08008108398644,170.0830576249864,170.09285300062427,170.0830576249864,170.0830576249864,True,170.82629383396124,170.83043962495867,170.85960674996022,True,172.06468849995872,172.06743399996776,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,54,54,54,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,350.7,0.3507,1,True,correct_rejection,0,0,0,1,0,0,0.9815,53,54,1.9881034169811755,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,350.7,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.3507027919986285],[0.18811791599728167],None,172.06996045896085,172.07611408398952,172.07611408398952,172.311854708998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
54,0,54,None,['left'],1,[0.31620629195822403],[0.1093842500122264],None,,1,0,1,0,0,0,0,0,,,,,54,0,54,0,172.31654887500918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.31349158397643,172.31654887500918,172.32630291663034,172.31654887500918,172.31654887500918,True,173.05964016699,173.06399241701,173.09299970895518,True,174.29758370900527,174.30029345897492,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,55,55,55,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,316.21,0.3162,1,True,correct_rejection,0,0,0,1,0,0,0.9818,54,55,1.987346375011839,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,316.21,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.31620629195822403],[0.1093842500122264],None,174.3027744590072,174.30947616696358,174.30947616696358,174.5449772090069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
55,0,55,None,['right'],1,[0.465059999958612],[0.1371860000072047],None,,1,0,1,0,0,0,0,0,,,,,55,0,55,0,174.55092179198982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.54801558400504,174.55092179198982,174.55959295866003,174.55092179198982,174.55092179198982,True,175.29297087498708,175.29762500000652,175.32626649999293,True,176.53091070899973,176.53358283400303,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,56,56,56,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,465.06,0.4651,1,True,hit,1,0,0,0,0,0,0.9821,55,56,1.9875269579933956,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,465.06,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.465059999958612],[0.1371860000072047],None,176.53612224996323,176.54278958396753,176.54278958396753,176.7780672920053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
56,0,56,None,['left'],1,[0.4301311660092324],[0.11666995898121968],None,,1,0,1,0,0,0,0,0,,,,,56,0,56,0,176.783908042009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.78105716698337,176.783908042009,176.79276458366465,176.783908042009,176.783908042009,True,177.52622891700594,177.53115791699383,177.55955379200168,True,178.76432962500257,178.7669928339892,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,57,57,57,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,430.13,0.4301,1,True,correct_rejection,0,0,0,1,0,0,0.9825,56,57,1.9878930000122637,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,430.13,1.25,1.25,0.0,0.75,2.0,during_stimulus,['left'],1,[0.4301311660092324],[0.11666995898121968],None,178.76937999995425,178.77611158398213,178.77611158398213,179.01160683395574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
57,0,57,None,['right'],1,[0.4735954579664394],[0.0918817920028232],None,,1,0,1,0,0,0,0,0,,,,,57,0,57,0,179.01621541701024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0133197499672,179.01621541701024,179.02628012566518,179.01621541701024,179.01621541701024,True,179.75966712500667,179.76458537497092,179.79301145899808,True,180.99722708400805,180.99999520898564,main_0back,Main 0-back,2,0,329115_jt_1.25,001,2026-02-04_15h38.01.906,2,1,0,0_back,60,1,58,58,58,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,473.6,0.4736,1,True,hit,1,0,0,0,0,0,0.9828,57,58,1.9873321669874713,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,473.6,1.25,1.25,0.0,0.75,2.0,during_stimulus,['right'],1,[0.4735954579664394],[0.0918817920028232],None,181.00246666697785,181.00955491699278,181.00955491699278,181.24497695895843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329115_jt_1.25,001,2026-02-04_15h38.01.906,n-back,2024.2.4,None,2026-02-04 15h38.17.023024 -0800,
